date,Abra,Agusan_del_Norte,Agusan_del_Sur
2022-10-20,178.85496095897864,11.125344178422166,12.858236996046218
2022-10-21,22.72239898167048,67.35589973540175,45.38069544883442
2022-10-22,2.8318090445834523,256.7349486822196,169.78453752832507
2022-10-23,189.45192908681383,20.779469459895562,18.688317185136054
2022-10-24,142.8569699284618,756.8279803732167,400.3716362729648
2022-10-25,8.822280378984916,185.77457373698238,67.43545193083573
2022-10-26,0.0,42.14339944590694,31.513142063283723
2022-10-27,1.33891730853889,139.74417100687742,70.85775760539528
2022-10-28,45.156595369937484,238.51574966370356,128.2362649893794
2022-10-29,318.92187097275365,23.955317893047106,24.71936216301462
2022-10-30,208.34729478226376,0.7916016573962488,0.1262061457032139
2022-10-31,113.8238277043765,1.5963735217633457,3.6539365173874225
2022-11-01,0.0,10.317379902474023,13.89262586757644
2022-11-02,0.0,51.638499474808164,93.66694113087226
2022-11-03,6.193171321646559,36.038846585119195,41.55814163694765
2022-11-04,56.78393823170592,6.3769265389725165,13.748708264010954
2022-11-05,0.0,22.925756100138187,35.26816929990475
2022-11-06,0.0,13.084574499620278,32.72839919472535
2022-11-07,6.081732809368816,39.99838437770196,25.544535257283925
2022-11-08,0.0,139.56263256449947,162.65008733804945
2022-11-09,0.0,133.08220832432684,150.7610764152961
2022-11-10,0.0,84.67179104650445,95.52259546245519
2022-11-11,0.0,126.09675157871172,92.35372228000762
2022-11-12,7.515828047330079,26.230794914155137,36.624030492838145
2022-11-13,9.774436416688904,75.69867389663878,79.34902894315044
2022-11-14,1.570891742482563,76.19191160692057,24.999593159362117
2022-11-15,0.0,10.935804103202972,17.095588390770963
2022-11-16,0.0,140.97367973478416,158.4250445319611
2022-11-17,15.676758817913246,121.4216989509673,112.83738493158815
2022-11-18,4.348183907371813,60.317496152734584,33.261263552386616
2022-11-19,18.098740879741232,56.560497653343,28.6659118980376
2022-11-20,1.9815103525290392,2.5377295884219087,1.4821840049737702
2022-11-21,11.36686059666519,12.956374858207854,19.381003992236774
2022-11-22,0.0675761077411014,9.60218514378363,17.437151388387907
2022-11-23,0.032690975323450534,104.22631347415003,62.636199337434164
2022-11-24,0.0,32.316210132342555,68.28987657544353
2022-11-25,0.0,86.06182396930197,96.79062710787154
2022-11-26,0.0,1.1657840894616165,1.242491551063924
2022-11-27,0.0,32.06221042225955,6.012681785056396
2022-11-28,0.02297768704702428,38.18458374686863,50.01182142937564
