date,Abra,Agusan_del_Norte,Agusan_del_Sur,Aklan,Albay,Antique,Apayao,Aurora,Basilan,Bataan,Batangas,Benguet,Biliran,Bohol,Bukidnon,Bulacan,Cagayan,Camarines_Norte,Camarines_Sur,Camiguin,Capiz,Catanduanes,Cavite,Cebu,Compostela_Valley,Davao_del_Norte,Davao_del_Sur,Davao_Oriental,Dinagat_Islands,Eastern_Samar,Guimaras,Ifugao,Ilocos_Norte,Ilocos_Sur,Iloilo,Isabela,Kalinga,La_Union,Laguna,Lanao_del_Norte,Lanao_del_Sur,Leyte,Maguindanao,Marinduque,Masbate,Metropolitan_Manila,Misamis_Occidental,Misamis_Oriental,Mountain_Province,Negros_Occidental,Negros_Oriental,North_Cotabato,Northern_Samar,Nueva_Ecija,Nueva_Vizcaya,Occidental_Mindoro,Oriental_Mindoro,Palawan,Pampanga,Pangasinan,Quezon,Quirino,Rizal,Romblon,Samar,Sarangani,Siquijor,Sorsogon,South_Cotabato,Southern_Leyte,Sultan_Kudarat,Sulu,Surigao_del_Norte,Surigao_del_Sur,Tarlac,Tawi-Tawi,Zambales,Zamboanga_del_Norte,Zamboanga_del_Sur,Zamboanga_Sibugay
2011-01-01,2.987190021622566,266.3787525765038,225.0742023695524,89.54900449865005,505.38335154880986,59.20129258150881,46.83576903509539,16.002799618746586,58.259305306530884,0.0,5.398539065778685,0.0,627.9481201171875,133.85477495193481,136.89378876128754,10.71956387791065,79.21085397859186,90.1533115536141,217.02141577887426,131.00662231445312,109.87973892479613,369.2623751280738,0.7227564607347761,199.7222046414435,89.02022777362305,84.54881666124483,27.235377147549478,63.030501224376515,928.3954952179438,1751.4488451204247,122.41253540039062,3.811751138634152,13.098332863401723,0.062287137508392335,92.24761025232215,21.973187259664645,12.846641908168792,0.0,4.768012687628968,66.14244444687479,62.520215582609964,682.1075809559923,19.97713464513384,58.011637418698044,631.2944422580466,0.0,76.5672324842708,135.5468441395278,3.8411707727388404,193.130707608545,278.5422196821733,38.790503509116895,1370.041360643175,4.836207459712852,0.7351986140359279,8.661857284454682,16.459766766487057,3.2262049830131483,0.0,0.0,55.08728881521598,5.3854292332005675,10.505112778056752,139.31417215520688,1333.590179174482,12.682056449708485,201.87077783655238,832.8275778634209,12.915820419443826,570.6311518002863,14.591130376593467,70.995200367717,599.648126855751,351.063439078953,0.0,76.28138893528988,0.0,91.33071403358373,64.88067415963232,73.47774178127074
2011-01-02,0.0,970.2959720174315,582.4312680227252,111.66206634745878,80.39371665170258,72.5612827557974,2.465114191521046,18.81297815622498,357.1984625300136,0.0,1.9370738842504494,0.0,326.2129821777344,396.99234350104086,256.34004389775265,2.4888709335152166,7.171880974775681,26.6671230699763,61.406100841915666,318.627197265625,126.91741849665057,96.85682240470511,0.2982717786516462,268.8198473649324,424.36379753459585,356.84081475431566,255.2805596648669,423.222824026037,2366.8428703187,386.8738810607742,96.29969512939454,5.587721430460612,0.0,0.0,95.81012389981413,30.22981277832204,6.664741249084472,0.0,0.8543313575103294,204.2554250561628,205.3733258421635,935.6708476614446,222.44535055184306,23.00303190182417,103.67303637676058,0.0,166.85641518368087,271.8349756819479,4.025324613198467,146.55917847526015,116.82007648418474,247.20953467397976,54.94136514928606,1.3646812747264734,2.671166422755219,3.728069087754377,9.038448749478482,207.32571809237334,0.0,0.0,16.07079885492112,14.07971746043155,2.1220917419953778,72.66759813482112,240.4985791429024,177.17130744570778,91.65339378074363,73.12719767434257,188.33135474761787,1718.4295169360018,216.46398373469253,404.3252095804586,2103.4884611802295,1205.5211432083795,0.0,280.9188296669408,0.0,247.75201941080417,279.3149440394039,305.4162093828309
2011-01-03,0.0,627.7634477577662,420.24542600338077,1.894505583188113,0.0,3.664627719419608,0.0,3.9183399640737364,0.3230739800481621,0.0,0.8435806025275224,0.0,2.6551032066345215,60.39610446126838,113.91890326165536,0.1089136299737003,0.014699028369567402,0.9700919742690784,0.650748689011608,193.88909912109375,3.2635270566271064,1.0068476278273786,0.19879670710790726,17.61707960580282,146.97049563581294,88.2899416173037,24.050282075756883,139.67782160087867,558.9335150340246,14.742757807779048,9.972115440368652,0.17278898364967768,0.0,0.0,7.21017703694545,3.273627784629326,0.004014330804347991,0.0,0.3075749431635095,67.55294984809319,57.700082100903074,35.412608388129705,11.702905255362875,1.005942893333924,0.037396203362227244,0.0,57.842326559078934,188.02780031354246,0.07036614340954814,12.968259671383931,14.344851994204829,27.53551543210492,0.0,0.29828478627163796,0.8657400888759035,0.296458824021131,0.636029956649605,33.64876014574618,0.0,0.0,0.37994852383210015,3.2430142554125387,0.07057839198545976,0.0,1.316374602296804,12.509669022333057,31.371718088785805,0.0,9.729605826339283,198.86109297242882,6.484372561694655,6.039854566772262,907.5456691146586,933.983862006146,0.0,41.50265543084395,0.0,14.256265052144519,17.531167835920257,6.6619150604841835
2011-01-04,0.0,348.96331823296225,316.2064213217049,0.18775469985078364,10.778390380823723,0.08120673338983961,0.0,0.0,20.286521264172475,0.0,0.0,0.0,16.79768943786621,37.451883278395,66.4246974796444,0.0,2.1689164184823646,8.554719677184547,11.721386620816627,74.42532348632812,0.0,20.964016148301425,0.0,6.2432542711064425,212.84508354013622,132.89880892828978,73.71649937551528,233.12832588619654,977.5749734545511,144.72358292901058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.748537300993952,26.578619120524966,118.05926276673664,21.54546241094347,1.9752880044472525,4.395446685210387,0.0,40.14169299374719,67.25858552625566,0.0,1.839410890762802,10.101793647122072,45.48166977636742,23.395334472258885,0.0,0.0,0.0,0.0,7.925912824856036,0.0,0.0,3.143316454061583,0.0,0.0,6.34240880879489,46.261028396925745,48.08993528456916,35.74966197543674,9.575896535600936,38.53666689216747,394.7689254969767,28.46811292800436,45.04641381796304,894.6520657401553,773.6737937927247,0.0,135.4710564864309,0.0,35.891459689847416,29.876123365047757,26.370045239070677
2011-01-05,0.43701492656360974,172.0629227227373,75.19184545868809,28.523278152241428,386.87173333569103,9.275239242790894,6.7713526064573335,32.6710665984172,0.6506653455419278,0.0,7.086271949326822,0.769608294169108,421.9757385253906,94.3940002353568,17.46209172459392,7.256735276738438,12.913464706976296,222.93878847260714,272.8600977397286,46.096439361572266,43.546072014591154,320.813530593622,0.7869155656723749,105.2765844294414,41.20744584365325,28.679646324865598,18.694105648603593,42.89865661550451,739.5103362552703,1031.9466876456752,14.970317230224609,5.18506190194024,2.2016462911222434,0.06823527018229167,22.535335773730097,22.541845434803072,2.8331465682983397,0.0,12.399600021703794,2.1025981368425066,3.486672234693635,463.3541529229347,4.198093767475309,35.26472145471818,291.4419649045926,0.0,1.967915665951504,30.71845539678796,3.2114393765898956,42.3613300059009,19.99683982428018,10.29246268489144,993.8751090367634,6.288827071672886,8.681936396762381,1.6246710568364817,4.928555297320268,10.985899230769693,0.0,0.1608032892214372,78.93523097171465,23.711848904315687,13.488246033408423,39.541974622553056,868.2895696026638,17.081492587498257,8.907943619622126,491.9127854846773,11.872841079800116,442.6828933088747,6.4135448698617195,32.32496430037857,541.9418902975975,222.66331270466682,0.0,168.45785241377982,0.0,0.3105932669041275,0.005993078767725851,0.0
2011-01-06,0.0,0.39354121944178705,0.9486549881063455,12.513365654384389,193.925354075209,3.211063066140358,0.0,1.6648498150123945,0.03915903546394558,0.0,0.42354408271021127,0.0,51.64567947387695,0.0,1.4428154084589573,1.2172205076305147,5.326066526873358,84.73955642444461,177.31362292370991,0.4649190604686737,7.467442141813145,497.3298825123271,0.0,1.0222940629231179,0.13599264062941074,0.3391354204862798,0.0,0.0,9.915045613334293,105.61881055884601,0.0,0.009005115429560343,0.0,0.0,1.7728290548003056,0.04666851898707912,0.0,0.0,0.9523487085858807,4.208197098433204,1.7500579830419978,24.49873759201232,0.06319040431643365,30.191295648232487,77.45868496338277,0.0,7.6751086605582275,1.5561065850186442,0.0,0.21857351434172465,0.48418519156319756,0.053323552463993874,283.4753955205282,0.5818642494750434,0.28266861333056936,1.808003721328882,6.167667027967554,3.884312266166892,0.0,0.0,27.0059234456643,0.6230514987855029,1.663794686577537,51.43690740411933,121.73065489714367,0.0,7.711224873860677,191.0968563443139,0.0,4.027143186902347,0.0,9.093219329784443,2.3048575282785935,0.052900332957506194,0.0,51.69986162687603,0.0,5.38096542996372,3.2519137036483903,1.0673330606154676
2011-01-07,0.772051071141822,48.182715106858566,8.98947389512717,17.641740981270285,395.5437734015633,9.780165425236362,11.607020003157993,1.575410644670099,0.37537080842420595,0.0,1.0263377007820624,0.0,508.8719787597656,29.4442839747981,19.671332781655448,0.0,19.795623612434316,70.25731177303379,206.65017643744633,47.427669525146484,25.673322092022815,613.303812996286,0.0,43.970565881130206,0.0,1.99951252003306,1.1677805694644565,0.0,157.92391580248636,1344.2864747021083,12.748764190673826,0.5522507468859355,3.855309451451978,0.017945131063461305,19.070567936691013,6.054610228942614,3.200105770349502,0.0,1.5185935507695227,45.66156434808167,29.854183650095983,329.55278154738403,4.223775697765207,22.953070567204403,353.47073417206286,0.0,47.21952482089875,51.19918769307798,0.7180389676285887,23.60985585410288,10.887994035497888,5.248394912842547,1820.9827457004124,0.0,0.0,1.0972933850066384,3.958560029776316,7.358584886885217,0.0,0.0,23.750328425588553,1.0922609737941196,0.837225697257302,46.09302713220771,1293.953332035552,0.2160492472705387,24.681484858194985,612.566275823684,1.2199632260151683,101.79913115828005,1.3019038579580977,6.107190531569641,114.30679731424144,33.01110401360886,0.0,37.5432081724468,0.0,12.950801748513268,15.389452124327683,5.4256626966426955
2011-01-08,0.0,20.789527018550828,15.953980343351748,38.02035457947675,625.4069678761133,11.78761171676952,2.471936489260474,32.672612179284805,0.3102474272797961,0.0,9.672884412163453,0.0,142.18646240234375,13.470435576219309,2.2560379086376785,9.250685980560585,7.757941340730261,481.497088384362,585.6577325658413,3.03049898147583,39.413581346210684,846.7231265208761,0.9077054250807989,23.016378677409634,8.903096146204255,4.7898595111886255,4.631401598453521,10.217602134854703,74.8342792571537,140.5509768954957,4.235329685211181,7.122812962002224,0.0,0.0,15.580010070752248,39.03127435048421,7.349205692291259,0.0,15.293914397210532,0.9360712966182201,0.1342221878691765,92.91620837272482,0.047173076288361204,86.75043849456006,326.960056100358,0.0,5.941762512656534,2.8994926968763832,4.972428020389601,12.442036939532683,2.83129418902583,0.5858513562178069,360.12883917490643,4.569638050835709,4.533145971076433,9.28764755583485,16.703727332994468,25.830401261008262,0.0,0.0,145.30150272859544,21.16035131225012,17.090409400246358,101.31979546980426,190.92909318024888,9.058689071450916,8.212602535883585,637.2454804920015,3.866199943199324,62.578463410677976,0.2101138641863513,16.512564200859565,53.708862723642696,41.41837990283967,0.0,91.85144083123458,0.0,5.395798582711147,3.2233331878628353,1.0714955746002917
2011-01-09,2.4543590121779624,27.90296905690974,3.9095361077339077,6.693885403520921,130.39684719905674,2.32077240326244,25.13283846821896,648.6417021185044,0.0,13.638089179992676,46.03790515789883,40.463630266189575,230.56719970703125,139.58418621514974,0.0,125.88075384087522,52.232102775330134,119.70997453401874,118.6418421364686,4.687636375427246,19.57054441017017,309.1175151887487,34.28692265465146,217.12786317217171,0.3855224211107601,0.04466751760633541,1.9908410660067541,0.6344467600186666,185.864008585612,210.8407198658306,23.922316169738767,107.7032002851698,7.929688230962367,3.670459456576242,18.4117550777115,330.31295609123964,35.67408520722389,5.819129779815674,72.5096742138592,0.0,0.0,281.14307322400686,0.007836251447622913,48.2985056852683,71.62500829125052,34.52074635282475,0.0,2.3465113621972473,63.09738404928952,72.8404347814899,26.884245177368065,0.0,209.80800019370187,246.39496969354568,263.16149512002636,6.7554301279276485,8.308086417843706,0.0512462940183764,37.091757244533966,43.833963193082695,163.54106118292782,519.903743543123,116.53009581132369,12.080974171378397,213.22101858533952,7.907993286989984,1.616842746734619,117.73959405081615,3.321937367535395,209.5218839253465,0.0667517672470011,1.155940464564732,117.39376844284851,26.55066443914953,43.491430069028645,29.73266390750283,10.927250266932754,0.0,0.0,0.0
2011-01-10,0.0,54.94338719741158,4.763876112423393,133.39016600216135,677.46034197941,79.83449010898413,0.0,37.94021643715343,1.5119954435103529,0.9197334200143814,52.42627046434142,0.0,508.5238342285156,264.92733659242333,1.4879356983033092,42.711702099633875,0.45651707388127594,239.56747828648744,387.74816997168847,44.933528900146484,150.0786033094975,444.3397226802639,16.06204041639964,307.17462005246665,1.9764214347709312,1.4115386754786436,3.751693947881948,2.6259574823909335,294.50178358289924,508.9804692558163,124.93257568359375,0.06036886639065213,0.0,0.0,123.56046832912145,4.631471866503947,0.0,0.0,67.28063195032846,37.73337530373504,12.553089473235646,448.27984424347574,1.2411999250587977,157.5985279572316,479.23391203775014,6.704800352137138,80.28412217547181,23.82132710946187,0.0,187.18721599485514,129.7163647342038,0.6126813739538193,1238.2300927903916,16.961354924687026,3.307956777339758,31.512937290948415,53.45552485899009,15.638054378147757,2.7380151748657227,0.0,184.77549726603422,9.249933270583476,75.6762867190621,192.26734854958278,712.4414281635034,8.934276184581575,119.3897914180049,837.6764838809061,3.8133986630191696,323.2326035172972,0.17746122848768175,7.345279740048691,199.67341816632043,36.050040644148126,0.4935835632118019,42.232826032136614,0.0,63.75269613973087,41.46736713479052,29.414683220521457
