system:index,date,precipitation,.geo
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110404_RT,2011-04-04,28.561159844498658,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110405_RT,2011-04-05,1.8813293998691731,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110406_RT,2011-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110407_RT,2011-04-07,0.1111829149778366,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110408_RT,2011-04-08,22.352153055963733,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110409_RT,2011-04-09,19.998600811689442,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110410_RT,2011-04-10,0.9354710612239979,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110411_RT,2011-04-11,1.308887499141167,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110412_RT,2011-04-12,0.09903358805503458,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110413_RT,2011-04-13,0.0066474817995852776,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110414_RT,2011-04-14,0.6268717155781047,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110415_RT,2011-04-15,108.14604426264137,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110416_RT,2011-04-16,43.443236676440485,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110417_RT,2011-04-17,0.006959212510524646,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110418_RT,2011-04-18,0.011918621268505836,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110419_RT,2011-04-19,6.3511555322469215,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110420_RT,2011-04-20,0.5837637721813494,"{""type"":""MultiPoint"",""coordinates"":[]}"
PRCP_CU_GAUGE_V1_0GLB_0_50deg_lnx_20110421_RT,2011-04-21,0.03744496422092722,"{""type"":""MultiPoint"",""coordinates"":[]}"
